spotify_id,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,chroma_mean,chroma_std,contrast_mean,contrast_std,zcr_mean,zcr_std,centroid_mean,centroid_std
0q6ppTEMn4KiqpHJbutH4V,-65.907814,32.224133,66.14909,19.314817,1.1916162,22.301138,0.07158317,13.580168,-7.054099,11.1207905,-15.76309,14.478425,-8.083986,14.721023,-14.209849,14.223141,-18.151041,8.943009,2.4640856,11.171926,-15.434051,6.978234,-14.182664,10.411258,-13.305195,7.389564,0.29710567,0.2956417,23.200041752146017,10.755343159334481,0.15705774588178295,0.07234733727026514,3160.920974694172,718.5503290527089
0aLAWPWS8fCtTUqn2JS927,-32.0988,26.934698,91.01306,15.957685,-28.128458,13.47969,41.89227,11.237479,18.1337,8.83443,5.456044,10.052506,7.578457,8.912444,9.347364,8.098902,4.011647,7.997692,-2.255179,9.105531,-12.065445,8.074786,0.8539758,6.6422048,-1.3972744,11.456063,0.3002619,0.29496428,24.59384410325212,10.274146556827903,0.1082510461010062,0.029047859904779802,2098.045520666435,322.74575320809396
7HFcQTJxiiwTxrdvUIrWJk,13.784577,23.865072,85.63505,16.347494,-8.4581375,10.684943,25.677755,8.257587,-0.027616708,7.288949,17.615223,5.8111486,6.717945,6.7962008,15.462803,6.4405203,1.5898347,5.583359,9.074028,6.1928954,-1.5170801,5.353786,6.376988,5.2732077,3.2516522,5.458794,0.46767536,0.27434772,20.96330998086244,12.310007988426248,0.10287466137770898,0.028512460827031648,2477.821431834481,438.1304930799629
3ir8AWMPE8gcRaxwG9Yx3v,-23.47829,33.04032,86.571205,17.975897,13.190288,12.97679,27.757393,12.21481,4.7507415,6.5188017,11.323965,9.712901,7.9851723,8.343124,7.355159,6.334799,4.8628497,7.9423814,8.099291,8.067208,-3.0503225,7.353516,7.1451445,7.743666,2.4599838,8.284565,0.3689332,0.28420174,22.53940474153648,10.633015321737485,0.08369790658862229,0.046642315064032006,2408.5963610108383,585.1752475506846
2HeMAm77KsRX600I30XTFw,19.285212,40.03129,65.76444,16.223742,-18.816013,14.606042,24.493036,19.77475,2.7893126,15.718813,9.142161,9.801736,4.388968,12.573444,14.29754,8.1297455,-0.6212374,9.048321,6.4107313,7.5319276,6.3212724,7.6574416,6.06761,6.0850973,-1.2945914,7.3221183,0.5165149,0.2550019,20.607194079118152,11.959903308449613,0.14547228739357584,0.05134765424786322,2851.0480737331472,501.63143121386673
1be1JhmFD3qFqQ4BrDzcK6,44.12531,22.287842,72.930405,16.467861,3.298016,15.494121,19.087507,11.846919,1.8805044,15.667639,9.4548,10.520979,4.2375255,8.085862,3.5553694,8.22302,2.8388863,7.2022586,7.549336,7.312984,2.3076673,9.271791,11.465233,6.812817,-1.7275927,6.1650057,0.5753943,0.25098023,19.423091519775255,12.397369297984735,0.12577399380804954,0.046412644503831084,2945.2695638681603,603.7558062193453
0EfsDEYaSjGYd66Pr881nq,-30.497814,44.15356,84.17044,33.39168,6.9455757,18.617636,26.87612,14.995584,1.8278145,9.345315,12.013318,10.383929,-1.3129078,8.818329,9.227992,8.417722,5.446012,7.7808084,8.725855,7.3911753,3.3192296,6.9915233,6.8364854,5.2667236,-0.0815019,5.982163,0.46158853,0.28706998,21.41367300172167,11.919485789243632,0.10174342902131783,0.07001931016110319,2559.2026857321152,955.6269083840043
2t8SFNAlJti2uNGHbjeGLj,-35.333584,50.161274,83.368385,39.0651,15.744827,28.516317,15.951622,19.375555,3.4933927,18.519226,5.1634912,13.270548,3.0108292,13.354798,1.6666492,13.910502,-3.0979044,10.985349,5.0878115,11.594932,-0.4479559,10.795998,6.1673784,9.218537,-7.199704,9.314816,0.3860033,0.3204517,21.984960349860643,11.392883530481948,0.1079925442627709,0.095875825522256,2637.5036188023564,1197.5641765847224
19vs5EKA0WfxAmjDLzLhnx,-25.890604,40.340515,95.51825,18.899832,5.795241,13.094833,8.840113,8.793224,-0.9574291,6.7736,6.9803333,6.3101544,-0.9906501,8.30783,-1.5669048,9.384137,0.42707905,10.749137,7.129812,8.577679,1.0075401,7.9892716,3.276499,6.731554,-3.3209188,8.01215,0.42554745,0.26814568,22.148583380187283,10.568047739154308,0.0797886331753096,0.03765248889714575,2356.1307009443435,524.4095436316479
4wkUa6PiswVtAwak37I1zC,20.892887,43.666145,79.64698,19.040583,-10.47247,9.561795,27.11543,7.637114,14.066497,6.521746,18.711967,6.76898,10.041513,5.9547877,11.663071,5.251769,5.7387905,5.5835037,7.8037086,5.028196,2.8266034,5.523566,6.875309,5.3426695,1.340062,5.1292253,0.58596617,0.24847259,20.216645409490358,11.415899405671873,0.0693329140866873,0.04438134259679073,2359.0410501639985,605.7536709899811
6K01FcARJz4bGkXvoBEbU2,-87.64048,29.838934,80.02643,18.4147,5.0977554,13.68827,36.102585,11.101987,11.321566,9.665554,17.140133,7.1643715,1.3645238,8.663538,11.786538,7.2407947,3.7511556,7.105896,9.953048,5.9594955,2.262989,5.540132,6.5550904,5.4535165,1.8144015,5.9161882,0.45176965,0.28563604,21.924548017350713,11.582751598897172,0.0783578028250774,0.034885224746733494,2412.5358215145266,618.760541999288
1gj9poFl2mLKkguqWo5Y1i,-127.35991,85.86772,95.02342,24.992508,10.787645,20.754683,30.140644,15.972803,2.426159,13.037469,10.369719,11.768339,5.5698013,8.926641,1.7553273,8.840072,-0.6780867,8.260048,3.6282825,8.257317,1.5260769,8.419369,0.008950309,7.6974416,-2.0107877,7.9866395,0.3528437,0.28994006,23.536921220347967,10.917691063173754,0.07371608527131783,0.04583100644460036,2127.9396957722447,756.7041396268993
53rvxSNmKhy7wMAAygyYWr,-37.389984,42.960316,88.712036,24.229269,19.467144,17.126976,26.443565,14.072134,18.706581,12.558479,19.326864,8.700958,4.0771127,9.863657,12.517576,7.718991,-4.983741,8.7792015,8.750077,8.802007,5.1347547,8.646376,2.2278109,7.4707584,2.5113487,7.0360575,0.4561488,0.29029295,22.673271162350293,10.899822846530899,0.054724536813080496,0.02958235114291617,2247.2342266129986,706.2597927336255
6IorP3Xt1etJwbXRbcXYfh,-1.5355225,18.559618,78.22139,12.520115,-20.283527,12.2006445,34.878345,8.1861725,11.80512,6.382404,7.1004243,5.7299323,5.397292,5.901515,10.683038,5.7905464,-0.9056608,5.746062,4.455516,5.028954,6.141565,4.885535,5.114554,5.07792,-5.902877,4.740223,0.5753092,0.24421567,20.008954571855963,12.18035925255149,0.12947162828947367,0.030399900063836048,2578.430338772609,317.89201009613845
56gzM6oiWJG9V3yRuZSd9A,41.68664,21.62876,70.56697,15.585855,-13.324469,16.452705,18.20175,10.684329,2.4209979,7.9748797,12.474605,8.280013,10.070807,8.794229,12.570222,6.904193,0.2706206,6.519398,4.4621973,6.023219,-0.9351855,5.733757,7.0161595,6.253308,-1.1304908,6.3241053,0.5355961,0.25274628,20.066624353155376,11.971846705986236,0.15058366642441862,0.04600455681061764,2923.110722258021,529.5921040205556
0dbPZrmb7Sdn5b6Tn2QXMr,1.7525034,48.769108,85.300415,23.387098,-3.5584493,14.258655,28.166016,9.036515,8.974439,10.546108,8.412166,8.810077,-4.8750663,8.859989,5.053013,8.461994,0.40673006,6.571496,7.976044,7.0350285,1.5936892,7.036126,3.434782,5.668962,-0.14896518,6.303225,0.40663403,0.27362975,21.715865679116604,11.729046569640683,0.1200574750870743,0.048858483251242056,2543.2724017220726,630.5202096335378
5n0CTysih20NYdT2S0Wpe8,-108.058586,92.89507,124.52706,40.445763,22.220198,25.928162,6.417538,21.827093,-1.084236,15.315051,18.37076,15.892495,3.759218,11.129973,2.2747025,10.973972,-2.4214516,12.844369,13.911946,9.791742,0.17163682,9.952303,9.473601,7.3682604,-2.618649,8.28244,0.37459382,0.30563688,22.993426209358304,12.336852377497806,0.06491263929263566,0.05642987048313775,1769.3718619696529,1032.8072043640286
7G41Hwq5m4RZYaFyHhQtr3,-61.93379,26.597404,86.12358,21.7761,-3.5785363,12.977863,18.994722,9.694403,-0.17766237,7.677374,1.1452583,8.516821,1.2259415,7.098747,4.3859944,5.8407917,-5.8414207,6.8851256,8.55177,6.7610283,-0.29266772,6.1470146,5.534417,5.9201884,1.0756955,5.748033,0.32996267,0.28328693,22.021108573359236,11.255916603477079,0.1271179010255418,0.061356883631915896,2633.5065309513598,701.9786228497404
7mD7yAQm4GcifSnWqJdZHi,-88.362595,35.575806,104.81879,23.518202,-11.873781,17.473892,13.3299,13.528436,4.948951,11.916651,-3.3407047,12.072751,12.519777,10.447291,-3.8120427,9.12605,-2.1617463,7.832124,9.352488,8.674648,-8.433986,6.804886,3.9995532,6.5041924,-6.551454,7.761467,0.27960986,0.296879,23.847294887964637,10.202845584307262,0.08654822948916409,0.03388545977672698,2083.9071320727894,535.9190932171575
264iGy83GTtm843kbzoBnh,-58.65371,20.501966,74.89816,12.19602,-12.314974,11.662802,44.166977,10.115976,0.19679348,7.4059324,17.354937,6.9591813,0.476247,6.803416,12.677904,6.1666975,0.5139698,4.634039,2.8770711,4.879121,2.8404818,5.124711,0.4180117,5.363822,-3.8750286,5.354571,0.5313169,0.25633788,19.9432134062856,12.341293943790054,0.1258117864744582,0.02395371942883739,2609.655452545305,278.47754322838085
4jwrBNhvazRacmab5ArWSZ,29.11509,18.99852,76.62085,11.009728,3.4753947,7.705066,18.00314,7.659043,11.014775,5.7873683,10.496995,4.801906,2.7034788,4.8031387,8.612622,4.432273,2.8854802,5.100514,7.1141324,5.416836,1.3099637,5.760814,3.6511185,5.1246476,-2.8297474,4.923491,0.4485545,0.2838126,21.170725745051488,11.590728781103525,0.10450806041989164,0.036012422665626466,2749.471561397797,439.49392069557706
2SLxgJ2YFohfd8KwuJZTUE,-24.107779,43.379555,103.13877,26.030457,3.256257,18.66868,27.538815,18.581497,1.8604201,13.101092,10.421038,8.885216,-3.812885,10.622343,8.551698,9.142611,-4.5319824,9.413649,8.189358,8.31708,-1.0176378,8.243695,4.4072843,6.3584013,-2.4463055,7.1570625,0.39658007,0.29059824,21.926149832163933,12.175658667994675,0.07705849095394737,0.037102974950999394,2065.912120196992,680.9201889903413
4K6e6JiR1KFohWedXSnvob,-6.7405868,41.067806,106.321465,26.380806,14.666499,16.41098,22.443604,10.624869,2.7655327,11.066784,14.092946,8.132349,3.870984,9.714166,8.827727,7.4837456,-6.4700804,8.171742,4.7963424,6.946674,2.4130356,6.776937,9.625148,7.355153,-1.0972328,7.1635046,0.3874601,0.28479543,23.360819037005687,12.018870394870731,0.0764417146381579,0.032313001576053164,2061.961531376703,651.595280339401
1bYscy2XwW0fKJoNrALWP7,-15.746721,86.280594,108.04237,49.06982,-0.4549601,25.258806,23.01925,18.471573,5.850992,12.71966,16.181154,10.498225,7.8832893,12.030431,10.564758,7.8475556,1.5950518,7.918958,5.0851984,7.405129,3.143666,8.875273,9.752576,5.4486227,3.9237752,5.8612633,0.58254445,0.2562287,20.217111472141095,11.936083127097765,0.05494524598490712,0.04796217872261303,2057.3430479762524,1074.2753040203088
2d6yLElfwKFKp0egmKRnRx,-6.3243456,22.331377,71.69924,14.046225,-16.144377,14.665547,41.60424,12.381859,2.0051618,8.770577,4.8470635,8.391166,-5.5792866,6.522267,12.170831,6.6751757,0.18209904,6.5391693,4.6518946,6.2034197,2.5009334,5.716033,6.6610045,5.6286097,-2.7818718,5.6244392,0.5192087,0.24824183,20.729943137235015,12.230949414610649,0.16340037248452013,0.036746261355890514,2813.268819712852,394.04227748398364
0G2IePxp5mNxlJaaBvdUbW,-40.117546,21.339134,80.76842,10.223725,-9.956126,12.786567,22.645977,16.80757,6.3424892,10.783132,16.672522,10.966703,7.0839815,9.521142,18.978245,8.581638,3.508921,6.0354757,10.377927,7.235623,1.2399664,5.363471,5.069824,7.5060806,-0.3225655,6.3128247,0.5389056,0.25572163,19.643555279359393,12.17674641426805,0.10660101828560371,0.019724850058643512,2491.9114558297065,233.53976245688523
6KnNDix4Owr4vNmsPhLmxD,5.1102867,38.725063,67.906555,13.970603,-25.232355,10.74131,31.555193,8.570064,0.5403735,5.57774,16.65283,6.230955,4.303701,6.399485,9.658841,5.4344115,10.921396,5.7716355,6.591969,5.4224286,2.8492608,6.484529,8.158872,4.9866896,1.6010126,5.873657,0.55876654,0.24583353,20.411243963173046,11.895367527343998,0.13631890358939627,0.047519127300123636,2751.579545112869,299.7881861167862
1JrQp5SsYx295qNVAaXKMw,36.39481,37.123512,82.83949,21.794716,13.569651,10.936932,14.599152,10.77383,3.3430195,9.665341,12.241214,10.444854,-1.9592716,6.0858707,6.5949063,5.1687317,5.326129,6.294585,12.957536,6.5620775,6.8215084,6.4256334,9.89814,5.332785,2.7730768,4.828753,0.6124399,0.22631831,19.597336714571554,11.652833000394326,0.08930936169698142,0.07642883686444131,2641.266856100601,704.9227480620962
4GSHxAZbd7eDyVTnQIDF1t,-39.536697,54.36774,82.12058,32.560085,6.0871997,20.242544,33.039093,19.020535,2.981269,11.967967,3.6837325,13.774384,1.8805325,11.944431,2.1201715,11.504683,12.610412,10.779711,-3.9079757,11.824113,-1.3846326,9.803381,-5.4276137,8.8948,-6.2655234,8.826735,0.31385663,0.30398056,23.836681280775714,10.081164895939256,0.07566696497678019,0.03770487014423765,2351.116306225025,835.4586888560473
6e3hBwrJbd0TODGVBca7dg,35.11336,19.807217,70.674065,12.8984785,0.78211254,10.399395,15.363005,9.448262,6.406821,8.843296,2.9248226,6.705638,-0.3464509,6.5781364,13.488093,5.936726,-0.16819315,8.206159,13.208975,5.9639864,1.4304163,6.4977803,3.5573306,6.994541,4.492802,8.189745,0.54949355,0.2543908,20.69853150861044,11.656471016199017,0.10940221071981424,0.042967281187859,2935.5497268535387,456.8459196524793
5Rizj5FLb2AyNKu9esjYY6,-26.241154,16.222227,85.374016,12.075871,-1.0350988,7.0657535,26.149368,9.0803175,10.113695,7.619043,12.3783245,5.746564,-6.10393,7.0733786,7.638713,5.769311,-3.5911038,5.9489207,4.7457547,6.6627812,-8.971944,5.9392986,5.660999,5.382889,-2.6128654,5.0859013,0.4137329,0.28043634,21.51491843263639,12.045317416239952,0.09821936072948917,0.020647670821824872,2476.834504536186,306.644543229543
1Q8jLquIsjXRefjBnqmjdB,-86.98867,59.383682,130.29544,55.041866,-29.100199,24.564087,36.741825,20.623178,10.637784,16.98077,15.1581335,15.931048,-7.555367,12.27407,17.068705,10.990526,5.1977015,11.269551,9.011763,8.340697,2.9916968,8.241143,4.950366,7.4308815,4.3377986,6.458528,0.46929672,0.29095897,22.64342391472608,13.474586775453485,0.0799700379740712,0.059249790368885016,1760.6527528070603,864.6681286332154
0zvN9oq95bIEQjvfcdeZlX,-18.237904,27.456732,103.7165,17.847929,8.871736,11.139581,33.023125,8.178546,12.162923,9.694874,10.133715,7.7416763,2.0968735,6.2923446,7.5921135,6.643298,3.2660546,6.3981347,6.9110255,7.812427,-0.96199936,5.029071,0.54043996,5.328826,-2.5713193,5.33385,0.33865246,0.30072471,21.57964662888111,11.465695412219004,0.061902875870743036,0.022648753276065355,1982.736598157205,450.8769243088437
34QLRZoPtOh7B5kcklyYAJ,-152.92932,103.69968,112.68566,41.689705,7.3256254,30.13101,68.54223,19.781368,-13.165387,18.70994,46.222977,12.398995,-4.420182,13.782835,30.355907,8.326862,-1.9418315,14.835487,8.090915,7.1002665,-3.589783,9.585769,-0.20008756,9.451241,0.028930688,6.4818153,0.44691736,0.2780489,23.405261467507334,14.346202006259956,0.07320212727360681,0.05369588240507462,1807.205924419898,925.6628097695319
7vGuf3Y35N4wmASOKLUVVU,-40.003685,50.59266,102.67367,40.344574,-1.676804,24.854408,26.885593,16.660398,14.052084,11.553521,5.216712,13.167979,9.862142,10.355886,11.599431,10.737949,-11.574736,10.859178,5.1010704,10.982604,2.8361156,10.088814,5.115658,8.292291,3.88326,9.711662,0.42515188,0.2933606,23.834899699078903,10.812836047136638,0.07879544190208979,0.0668059138288239,2102.8713742219643,1005.5880650213718
0Q9f1NBvKCC37V4oJVEgCh,-18.28054,14.554959,57.562916,14.541058,-7.4282923,13.0202675,36.06503,10.982618,5.359153,9.871508,11.62216,7.4014816,3.4417565,10.767895,15.481097,7.9770684,1.0140506,6.13978,7.2003603,8.370941,3.004233,6.8390193,5.6334405,6.384399,-1.1611836,6.387845,0.52480114,0.25363022,20.79561169566799,12.848607186414924,0.17836626838235295,0.040961618446318425,3124.8278203975055,423.4951580166348
5tcZPB2Cyj3FdB5nQW2Gog,9.02815,32.740437,71.57528,14.436315,7.3362856,12.894646,9.934744,12.745365,1.9708447,9.979516,6.043522,9.752356,3.0667598,7.595126,6.778783,7.4299145,-2.9088278,8.725685,4.083776,8.098967,-1.8458568,6.0361996,4.4606743,6.631828,-1.6156557,5.570754,0.44297418,0.28761733,20.217951914048452,11.325525481851619,0.11315558381782946,0.04988697672621972,2977.198580769291,543.177460766594
6V0LX0hP1S0qH513CChAKt,-58.048634,60.675716,102.308266,29.135403,3.3116481,23.011686,5.444616,14.869469,13.382858,13.165944,10.606553,12.365265,2.4032278,9.2513685,-1.5006787,11.742651,4.255649,7.9053445,7.092685,8.040612,3.3304965,10.869002,7.7787323,7.7703824,0.053378787,8.660404,0.40171438,0.3016519,22.190140751846414,10.59419664594679,0.07552108528444272,0.04745050372750266,2181.370988367489,815.964367287268
6jDoDtx0rieQnlIPn5EDLY,-41.149525,75.32441,89.47323,27.774124,21.193428,20.153261,24.156431,14.196511,17.851225,12.208966,14.305821,11.692412,7.805439,10.523119,16.549881,10.783384,-8.677254,12.527486,12.953092,8.417267,-1.9049335,8.799374,7.412276,7.2056627,-2.3303604,8.125846,0.45398927,0.30225557,21.542877328167908,12.187834521582777,0.054166717056888546,0.04475325026152884,2176.064132858844,864.5280985924605
5L95vS64rG1YMIFm1hLjyZ,-78.01156,32.378563,85.80627,20.687632,-1.763441,15.919598,21.900805,8.811633,10.103161,8.199188,13.876011,6.363957,1.847822,6.4830546,7.269513,6.316353,0.4003449,6.933384,9.412094,6.014955,4.19523,6.728901,6.4552774,5.572103,2.8013153,5.187225,0.46157268,0.26940572,20.573980826860083,11.391369434035854,0.1020704334365325,0.05083397593353008,2509.742747432547,641.8737839066063
2E7UucBK0QgTuTXsSlZWQr,43.89498,55.096233,75.66576,25.100183,0.77121216,14.693493,2.8660326,11.572305,-6.6455517,11.579581,8.591233,9.808496,9.089247,10.661109,15.407433,12.329191,8.023516,11.631507,13.753901,11.548852,11.178156,10.877167,12.293617,8.056486,0.12698242,9.455067,0.45409474,0.3091231,20.78765582027988,11.418353283605896,0.0797546197755418,0.06573653944270921,2649.2136076108536,807.9529802955864
13rtgTDK9w1clbgXpGuW3y,-24.867126,35.228985,108.22373,27.081701,11.87677,16.995243,17.723597,11.001822,10.831014,11.813519,6.121685,7.422505,8.75943,8.819075,2.2373304,8.884833,-5.7422085,10.491476,13.414688,9.09725,-12.181803,9.595489,6.7110796,7.725871,-6.259903,7.4476924,0.31585434,0.29042977,23.41099634761997,11.510899391743878,0.08363441490905572,0.03731357562971116,2159.357223797598,723.3392396048737
2saK0E712wIB3Gf8QLuFYX,25.620474,17.666946,78.63178,14.600921,-11.000219,12.187809,21.882763,11.193693,8.7217,9.652325,10.858685,7.098485,-0.10856945,8.915647,3.94798,6.542995,5.839166,6.648329,8.287659,7.1493487,6.746989,7.741084,7.418826,7.2253237,-4.719396,6.5331035,0.48618895,0.2715264,20.297387394491313,11.418618732972924,0.12982763520704335,0.03151964913811029,2720.2465754520736,421.3573017566048
55MIRLbZzpYSmMlRt9ZDWM,-40.3806,30.378616,94.553566,21.34714,-0.24667472,12.746623,25.286892,9.61256,-3.8440619,13.780942,17.8312,8.003314,4.575849,6.8588004,12.906314,5.909501,4.259807,6.5734544,13.195979,6.312248,7.230133,6.4443126,13.587914,5.9942913,4.873148,6.3060865,0.40011477,0.28422162,22.674572220422537,11.637853887741368,0.07862310734326626,0.03640981657302085,2121.2162059715874,638.1187211515387
3bjfZcKL5HZOahNAA6v5zw,-1040.4839,45.380863,0.16341679,2.9324098,-0.05284627,0.94829357,-0.0072467783,0.13009505,0.02619366,0.47006896,-0.008930474,0.16030677,-0.013070321,0.23453934,0.019984325,0.35860765,-0.024086678,0.43222,0.02374794,0.4261422,-0.018966403,0.34034,0.012136911,0.21779028,-0.006785187,0.12176242,0.004008656,0.059904248,0.019645794459197716,0.30506432166861985,1.5872919891640867e-05,0.00023238157107437627,20.34521250759632,303.30857095972107
2jIH65qxOq2b959uTjLADJ,-78.266716,43.599503,79.659454,30.870363,1.214975,16.701218,21.512836,14.976129,9.296953,12.090246,11.445322,9.273276,5.387454,8.812883,7.7684426,8.56605,4.7746854,6.7881327,8.43723,8.432991,3.5790493,8.055888,6.4878654,6.953782,4.8543806,7.27251,0.4379174,0.29538852,21.52002418075831,11.40321767304705,0.1092699363873839,0.06795454273873351,2613.0582893247542,949.2681762711835
3CMVQid1VqhYjgarvG4AWR,72.05008,13.571917,62.156578,9.614288,-24.722898,9.841023,39.20327,10.053957,1.253273,7.0509906,9.605289,6.764372,3.0868955,6.915581,6.181415,6.5983024,4.618238,6.272395,9.369528,6.2743816,3.2614586,5.679688,8.659182,5.5013723,-2.470548,4.9011908,0.448937,0.26356298,20.911326570860563,11.438034181836915,0.16363771042956657,0.02311716815298994,2897.290338205936,274.4076122284195
4n0bY7nhHGiT1wQMC0KRPb,-42.426342,52.265285,93.734474,34.675808,-25.358242,20.535746,24.102995,20.326822,-0.5960217,18.402702,26.676664,12.973063,-4.5473695,14.698519,20.002386,10.213574,-0.9690857,10.159522,11.841809,7.9765635,-0.95305884,6.9810944,6.0858393,8.138515,-1.5845104,6.9763618,0.5385241,0.25228915,21.529899520050012,13.66464264517798,0.11215351683436532,0.046351419223146714,2457.2340933569094,656.3943101360422
7v9HNMlAe2UBaEhvaCk5wX,25.266096,47.458138,81.86619,38.52736,-32.19275,41.786415,10.994061,15.942323,-3.7418475,16.467432,6.4276056,13.816425,3.9391112,11.669906,12.470705,8.32482,2.8666456,8.425327,7.942713,10.457826,4.6930594,7.3844056,7.722293,8.156682,2.1941512,6.8042274,0.5738901,0.25660306,19.774175969678453,12.276654431409819,0.13029084907945737,0.04591171806826318,2699.773375222452,687.7469919398213
4Q2vbGXSU28xWveWKp4wra,-299.99234,50.269966,181.5747,31.354712,40.742565,32.102844,29.907822,16.975187,14.63292,14.246287,-2.6972353,12.435204,-1.5637059,9.389139,-4.4493475,13.999185,-16.60255,10.048053,-4.38911,9.48059,-13.83333,10.042652,-2.652061,8.117591,-15.17088,7.066503,0.33073345,0.29126382,25.645824720411184,10.325170538003427,0.02190538530379257,0.004972492496923556,606.2384294189837,339.2296727271398
0sKAv3DtfTaTSlcS3Eq9rW,-55.23261,23.509716,78.92494,21.1674,-7.488279,11.732257,46.584045,15.094163,-0.38908288,14.095811,10.940486,7.9769764,-3.2786658,8.650202,14.590497,7.9110074,-2.9790988,7.303702,2.1479452,7.8302984,-0.8186462,6.843955,-0.7517053,6.8113904,-6.100489,6.460714,0.4922815,0.27422062,20.280413362857107,12.795638172038675,0.12453968532314241,0.04538381110504091,2519.034955143471,494.49746216101903
4f3nDjgqXurMryYBSp0TZD,27.213537,13.120409,64.197426,5.7791796,-9.201181,5.3074265,47.385277,5.2812967,4.524015,4.5532465,10.915349,6.136009,-0.88319,7.176883,18.569036,5.6496334,3.0359492,5.3733044,5.14693,5.4571443,0.97131103,5.982096,6.294257,5.578989,2.50489,4.751542,0.5294443,0.25109464,20.85681466304906,12.565223030291344,0.14615860221555727,0.018935483898868732,2846.069651315486,152.07662797540897
1ymfQPQqHUdrWdHdABX477,27.966797,21.947727,79.73547,18.871914,-39.788254,16.276802,21.399017,8.767652,7.261397,8.068652,4.202972,7.933528,-5.164153,8.051129,6.940639,5.885373,-8.277613,6.114126,1.0144511,6.375146,-4.742699,6.7901855,-0.4982705,5.6575212,-8.080663,5.772686,0.48923287,0.2591121,20.768461026894798,11.991964251918061,0.1686951250483746,0.0322326396802089,2640.829872123589,469.09329966038456
0NNHOCC22cpLt3fDF6t88l,50.85377,25.231314,63.189804,12.428477,-8.374896,10.833164,20.353235,7.654657,3.6847703,8.4496765,16.094463,9.25177,2.60097,9.239495,8.580534,7.6103683,-1.1403555,7.96174,6.072475,6.222204,0.5502572,7.213661,5.3604236,6.991163,-1.2934095,6.212511,0.4766585,0.2814828,20.980298422178084,11.898943654932694,0.10783608262383901,0.037515409613957294,2920.206593314491,294.1554392411215
6qwtmSkCzyhBKN24RuLfSl,-23.803873,41.098736,56.047848,25.139826,5.48266,18.840883,6.392749,18.151484,-2.3289175,13.863015,3.8866696,12.970075,-4.068749,10.904563,9.067925,9.223243,-10.837921,10.139054,-2.3226693,10.124238,-0.08764356,7.8834996,4.362683,8.941474,5.315963,8.859878,0.3871372,0.28764015,21.30272815087076,11.457591093901089,0.19637749733939627,0.08975885674927349,3532.5392355704694,835.3131469097025
0W3UUIPbAdBk9V0lmXtDTG,30.7958,16.127474,75.35327,12.413799,-2.1487875,11.422911,28.691654,6.943707,5.9386225,6.7238617,14.621508,6.46491,-2.6458812,7.506037,9.272304,6.383838,0.61349386,5.76855,11.585588,7.1086073,0.90793896,6.5906196,1.256252,5.1400905,-4.1695447,6.116353,0.3494978,0.28143078,22.88714999160281,11.45996866772503,0.12738018213041796,0.03243314643179857,2728.993124176096,390.4228774167328
2L6LcnLWizmxpc4yNQBpv5,41.042202,28.194977,74.71517,18.754757,-12.622254,14.802033,36.591125,14.191964,4.2733855,10.186978,13.013002,8.358473,2.3198602,10.280964,9.901077,7.731522,5.044706,7.085803,2.102348,8.2375965,-0.44032103,6.4465723,8.956568,6.212299,3.768899,5.7812686,0.47710603,0.2814324,20.266526335554925,11.760668684111419,0.13374144374032507,0.04517165907004002,2672.4079854117035,540.9663771020495
7GT8eex9MR0kW80XSMYlYg,-130.88948,42.794827,105.21945,23.096369,-6.622483,10.140624,9.625623,11.705239,6.504662,8.500744,11.802085,6.653232,-4.649132,8.263059,2.4578981,7.2784667,-3.3604355,6.5392222,5.7772098,6.364183,-5.524621,6.925429,4.9680324,5.4957523,-10.554591,7.584275,0.27604082,0.2871185,23.61728836560893,11.982242191724875,0.08338347160410217,0.028169094101663947,2108.82551188488,546.9708358581538
5Lsr7AauyHMlMNjQzWb0uH,-42.346962,25.173931,76.57139,19.17747,10.108087,14.941495,16.60349,10.449997,2.0428226,9.090872,3.9106884,7.0073247,-3.8293517,7.2696114,10.424679,6.2847266,0.55103046,7.6153755,13.60828,6.2914057,2.8750865,7.7786794,6.6743226,6.657175,-2.2324245,6.355663,0.37058368,0.28980625,22.37935283566401,11.326295630034453,0.10075827205882353,0.04704335347056794,2843.7132105967785,739.8492908474487
7k3qWn8D43a5ISa3x8lJux,-38.455902,49.724937,86.31546,30.537586,28.224838,20.494825,14.628451,13.656165,-1.7413024,15.677901,4.08125,11.926685,9.255919,10.365786,-1.9325242,10.134488,-5.5891724,10.038469,14.511008,9.952288,2.5508108,11.325313,2.4305124,9.053408,4.9595685,9.492146,0.36192268,0.29964954,23.63850301942795,11.059221491869955,0.09634862374226007,0.03795231936020725,2662.0402470387403,818.4730474248026
