track_id,artist,title,lyrics
5036,,,
21415,,,
5038,,,
21422,,,
21423,,,
21416,,,
21426,,,
5043,,,
5044,,,
21420,,,
29622,,,
5079,,,
37859,,,
5092,Love Craft,Swimming,
5104,,,
5106,,,
5107,,,
5119,,,
5120,,,
46088,,,
13326,,,
13327,Clownage,Empire,
13328,,,
13329,,,
21522,,,
13330,HYPE,Home,
5140,,,
5141,,,
13331,,,
21527,Andrew Christopher Smith,Presto,
21528,Andrew Christopher Smith,Rondo,
21529,Andrew Christopher Smith,Pizz,
21530,Andrew Christopher Smith,Geese,
5147,Uninhabitable Mansions,Watertower,
5148,,,
5149,,,
21532,Andrew Christopher Smith,Chorale,
5151,,,
5152,,,
37921,,,
5153,,,
21533,,,
5156,Peter Biedermann,Circles,
5157,Peter Biedermann,Copenhagen,
5158,Peter Biedermann,Running,
5159,Peter Biedermann,Christiania,
5160,,,
21542,Andrew Christopher Smith,Variations,
5162,,,
5169,,,
5170,Peter Biedermann,Labyrinth,
5171,,,
13362,,,
13363,,,
13365,,,
13366,,,
13367,,,
13369,,,
5178,,,
37947,,,
13378,,,
5191,,,
37959,,,
37960,,,
5196,,,
111708,,,
103522,Novi Split,Stupid,
5220,,,
5221,,,
5222,,,
5223,,,
5224,,,
5226,,,
5227,,,
5238,,,
5239,,,
5240,,,
5241,,,
5242,,,
29816,,,
5244,,,
62587,,,
5246,The Cute Lepers,Intro,
13440,Arrial,Marpaksses,
13442,,,
111747,,,
5258,,,
5264,,,
5265,,,
87186,,,
5267,,,
5268,,,
5269,,,
5270,,,
5273,,,
5275,,,
5276,,,
5277,,,
13470,,,
13472,mindthings,CyberDreams,
13474,Black Era,Then,
5283,,,
5284,Frigg A Go Go (F.A.G.G.),Muscle,
5285,,,
21679,,,
21680,,,
62640,,,
21682,,,
21683,,,
62643,,,
62644,,,
21695,,,
1058,Lozenge,Credo,
29937,,,
13555,Baïki,Positive,
13556,,,
13557,,,
13559,Misery,Sara,
13560,DavidBowman,Verfolger,
13561,,,
13562,,,
13563,,,
13564,,,
29947,,,
13566,,,
13567,Dirge,Phone,
5376,,,
5377,,,
5378,,,
5379,,,
5380,,,
5381,Mary Halvorson and Jessica Pavone,Hartford,
29951,,,
29958,,,
13589,Red Unit,Farmer,
13590,,,
13591,,,
13592,,,
13593,,,
87322,,,
13595,,,
87324,,,
87325,,,
13596,b-Shake,Insane,
13597,,,
13598,,,
111906,,,
21798,,,
21799,,,
21800,,,
30003,,,
30013,,,
13646,,,
13649,Aleksi Virta,Dragons,
13661,Rockoutfit,Disclaimer,
13662,,,
21855,,,
21856,,,
21857,,,
13664,,,
21859,,,
21860,,,
21861,,,
13666,,,
13668,,,
13670,,,
13671,,,
13672,,,
13673,,,
120178,,,
21897,,,
21898,,,
21899,,,
13725,,,
21926,,,
13735,,,
21931,,,
21932,,,
13742,,,
13744,,,
13747,,,
13748,,,
13749,,,
13761,,,
13762,,,
13763,,,
13764,,,
13765,,,
13766,,,
13767,,,
13768,,,
87497,,,
21962,,,
21963,,,
21964,,,
21965,,,
13772,,,
62928,,,
21991,,,
13814,,,
22021,,,
22022,,,
22023,,,
22024,,,
13833,,,
13834,,,
13835,Micoland &amp; Holly Bretton,Theorise,
13838,Micoland &amp; Holly Bretton,Traverse,
13839,,,
13863,,,
13864,,,
13867,Soft Circle,Bonzer,
13868,,,
22081,dustmotes,Ferdowsi,
63042,,,
22084,,,
22088,,,
22093,,,
22094,,,
22096,,,
22097,,,
30309,,,
13927,,,
13928,,,
13929,,,
13930,,,
12539,,,
22138,,,
22139,,,
22140,,,
22141,,,
22142,,,
22143,,,
22144,,,
38538,,,
104074,,,
46732,,,
38541,,,
46733,,,
38543,,,
46735,,,
38545,,,
38558,,,
30384,,,
71362,,,
38614,,,
10934,,,
17447,,,
14053,Sandro Marinoni,Sadness,
63206,,,
14055,Sandro Marinoni,Frame,
63208,,,
14059,Sandro Marinoni,Requiem,
14060,Sandro Marinoni,Sadio,
14061,,,
10936,,,
14062,Sandro Marinoni,Zimbabwe,
46843,,,
14099,,,
14100,,,
14101,,,
14102,,,
22295,Comfort Fit,Sorry,
14103,Ceremony,Clouds,
30488,,,
30521,,,
22332,,,
22333,,,
22334,,,
22340,,,
22344,deadeyedstare,Outburst,
22347,,,
22349,,,
22351,,,
22354,Herv,Dexstacy,
22355,,,
22356,,,
22357,,,
22358,Herv,Seequinn,
22367,,,
22368,,,
22369,The Sights,Grindstone,
22370,The Sights,Muse,
22371,The Sights,Maria,
22372,Herv,Interiority,
22373,,,
22374,,,
22375,Herv,LSDVUL,
22376,,,
22377,Herv,Straz,
22378,Herv,Animated,
22379,,,
14198,,,
38777,,,
87490,,,
14202,,,
14204,,,
22432,,,
22434,,,
22435,Henry Homesweet,Laputa,
22436,,,
22437,,,
22438,,,
22439,,,
22440,,,
22443,,,
22445,,,
22453,,,
22454,,,
22455,,,
22456,,,
22457,,,
22458,Henry Homesweet,Satori,
22459,,,
47068,,,
47072,,,
63472,,,
55286,,,
14340,,,
14341,,,
14342,,,
14343,Keinzweiter,Mircoobee,
14344,Ambienteer,Ecclesia,
14345,Bitbasic,Treeboy,
14346,,,
14347,Revolution Void,Biomythos,
14348,,,
14358,Bilal Bashir &amp; Divine Styler,Rain,
14359,,,
14360,,,
14361,,,
14363,,,
14364,,,
14365,,,
14366,,,
22559,,,
14379,,,
14380,,,
38961,,,
14386,,,
14387,,,
14388,,,
14389,,,
14390,,,
14391,Clan Destined,Freeze,
22596,,,
22597,Farmer's Boulevard,Identity,
22598,,,
22599,,,
22601,,,
22602,,,
22603,,,
14409,,,
63595,,,
14494,,,
14498,,,
6331,,,
14538,,,
14539,Opio,Intro,
14540,,,
14541,Opio,Different,
14542,,,
14543,Opio,Cherished,
6358,,,
6363,,,
6368,,,
6372,,,
6376,,,
14568,,,
14569,,,
14570,,,
6380,,,
14571,,,
14576,,,
6385,,,
104689,,,
14577,,,
14578,Ergo Phizmiz,Vespers,
14579,,,
6390,,,
14580,,,
14581,,,
6393,Zikrayat,Rumor,
14583,,,
14584,,,
14585,,,
14586,,,
14588,,,
14589,,,
14590,,,
6406,,,
6407,,,
63773,,,
14649,,,
6460,,,
6461,,,
14652,,,
6463,,,
6464,,,
6465,,,
6466,,,
6467,,,
14653,,,
14656,,,
31044,,,
14666,Mr. Spastic,Transpose,
47464,,,
47465,,,
47469,,,
72047,,,
47473,,,
121204,,,
6517,Sakura Madams,Stars,
6519,,,
6520,,,
47481,,,
6522,,,
6524,,,
6525,Schocholautte,Cleveland,
6527,,,
6528,,,
6529,,,
6530,,,
6532,,,
6533,,,
6534,Schocholautte,Gone,
6537,,,
14733,Throwing Muses,Mania,
14734,Throwing Muses,Shark,
14735,Throwing Muses,Start,
14736,Throwing Muses,Hazing,
14737,,,
14738,,,
14739,,,
14740,,,
14741,Throwing Muses,Limbo,
14742,,,
14743,,,
14744,Throwing Muses,Bea,
14745,Throwing Muses,Pearl,
31144,,,
63915,,,
63922,,,
14773,,,
14775,,,
14776,,,
14778,,,
14780,,,
39359,,,
14783,,,
6593,Eskalators,Handjobs?,
6595,,,
6596,,,
6598,,,
14791,,,
6600,,,
14793,,,
6602,,,
6603,,,
14794,,,
6605,,,
6606,,,
6607,,,
6608,,,
6609,Height With Friends,2009,
6610,,,
6611,,,
14795,,,
14796,,,
14799,accidentally,onoyoko,
14800,,,
14801,,,
14802,,,
14803,starkey,time,
23010,,,
14820,,,
23013,,,
23014,,,
23015,,,
23016,,,
14824,,,
23037,,,
6654,Bruce Lenkei,Jupiter,
23039,,,
6655,,,
6656,Bruce Lenkei,October,
23042,,,
6657,,,
6658,,,
23038,Christophe Marc,Pressure,
6660,,,
6661,,,
6662,,,
6663,,,
6664,Bruce Lenkei,Timeline,
6666,,,
47628,,,
6669,,,
14862,omar salgado,asterisco,
6671,,,
6672,,,
6673,,,
14863,,,
14866,dilo,992,
14867,omar salgado,petalos,
14868,seph,downstairs,
14869,violett,ukelele,
14870,,,
14871,seph,void,
14874,,,
14876,,,
14877,,,
23070,,,
23071,BLOB,Dog,
23072,,,
23073,,,
23074,BLOB,Hypnomania,
23075,,,
14879,,,
23077,BLOB,Whiskers,
23078,,,
23082,BLOB,Bugs,
6716,,,
6717,,,
6718,Tombs,Monuments,
6719,,,
14909,,,
14918,,,
14920,,,
14921,,,
14922,Monta,disappointment,
6734,,,
6735,,,
6752,,,
6753,,,
14944,,,
6755,James Amoeba,kay,
14945,,,
6757,,,
6758,,,
6759,,,
6760,,,
6761,,,
6762,,,
14946,Dapayk Solo,chibi,
23148,,,
6765,,,
14949,Dapayk Solo,shiver,
14960,,,
14961,Dapayk Solo,50mann50hz,
6770,Dave Public,IMAGINE,
6779,,,
6780,,,
6781,,,
6782,Cath and Phil Tyler,Sunshine,
6783,,,
6784,,,
6785,,,
14973,,,
6787,,,
6788,,,
14974,Greenbeam &amp; Leon,fisher,
14975,Greenbeam &amp; Leon,distance,
105098,,,
6802,,,
6803,,,
14997,,,
15002,,,
15010,Gurtz,dect,
15011,barem + dilo,igloo,
15022,,,
15023,,,
113328,,,
72386,,,
31426,Shearer,Pirates,
31434,Shearer,Rock'n'Roll,
31436,,,
31440,,,
31441,,,
31446,,,
47832,,,
31457,,,
72458,,,
72461,,,
15124,,,
47897,,,
88858,,,
15130,,,
88860,,,
15139,,,
15140,,,
15143,,,
15145,,,
15148,,,
15149,,,
15152,The Years,Dewjuice,
15154,,,
15156,,,
47924,,,
47955,,,
15201,,,
15202,,,
7011,,,
7012,,,
15203,,,
7014,,,
7015,junior85,eeeoooww,
7016,,,
15204,,,
15207,,,
15208,,,
7020,junior85,empeetree,
7021,,,
15209,,,
15210,,,
15211,,,
64362,,,
15213,,,
15227,,,
16056,,,
48015,,,
16057,staRpauSe,nausas,
23450,,,
23452,,,
15271,,,
23492,,,
15304,1.6 Band,Lollipops,
23500,,,
23503,,,
7121,,,
7123,,,
23530,,,
15364,Gowns,Rope,
15366,Gowns,Johnny,
48164,,,
7208,,,
7210,,,
7211,Monotonix,Ride,
7213,,,
64567,,,
15436,,,
15439,,,
15444,,,
15482,,,
15492,,,
15493,,,
15494,,,
15496,,,
15497,,,
15498,,,
48268,,,
48292,,,
122048,,,
40131,,,
48367,,,
48368,,,
15607,,,
15608,,,
15609,,,
15612,,,
23818,,,
23820,,,
15628,,,
23822,,,
15629,,,
23826,,,
48407,,,
7450,,,
7451,,,
7452,,,
7453,,,
15643,,,
7455,,,
7456,Brian Jonestown Massacre,Who,
7457,,,
15648,Agents del Futuro,Casino,
7459,Brian Jonestown Massacre,Nevertheless,
7460,,,
40229,,,
40230,,,
40235,,,
40236,,,
40242,,,
7475,Mors Ontologica,Bombshell,
40244,,,
40245,,,
7481,,,
7482,,,
7484,,,
7487,,,
7488,,,
7492,,,
7494,,,
7495,,,
7498,Homosexuals,Flying,
32075,,,
32076,,,
32077,Single Bullet Theory,Lies,
7502,,,
32078,,,
32079,,,
32080,,,
32081,,,
32082,,,
32083,,,
32084,,,
32085,Single Bullet Theory,Anxious,
7526,,,
7527,,,
7528,Monk Turner,Game,
7529,Monk Turner,Seeking,
7542,Antiguo Automata Mexicano,Co-Opt,
7543,,,
7545,,,
7546,,,
32439,,,
48557,,,
48558,,,
48559,,,
32216,,,
105963,,,
15857,,,
15858,,,
15859,,,
15860,,,
15863,,,
15865,,,
15866,,,
15867,,,
15868,,,
15869,,,
15870,,,
15871,,,
56836,,,
114198,,,
15913,,,
56885,,,
32330,,,
32335,,,
7762,,,
7764,,,
4800,,,
7768,,,
15960,Gorowski,Juni,
15961,,,
15962,,,
4801,Harvey Milk,War,
15963,,,
15964,,,
15965,Gorowski,Wailer,
15966,,,
7777,,,
15967,,,
7779,Bonedust,Dust,
7780,,,
7781,,,
7782,,,
122467,,,
15968,Gorowski,Flite,
15970,Gorowski,Barneveld,
15985,,,
15986,Vernon Lenoir,Beograd,
15988,,,
15989,Vernon Lenoir,Dogge,
15991,Vernon Lenoir,Melonade,
15992,,,
15993,Vernon Lenoir,Anachoret,
15994,Vernon Lenoir,Phantasmarshall,
15995,,,
15996,,,
58539,,,
15997,,,
16023,,,
16024,,,
7843,,,
16036,,,
7849,,,
7853,The Boardlords,Rodeo,
16045,,,
16047,,,
16048,staRpauSe,regrece,
122545,,,
16049,,,
16050,,,
16051,,,
16053,,,
16054,staRpauSe,safari,
16055,staRpauSe,prikleim,
7864,,,
7865,Boss Hog,Trouble,
7866,Boss Hog,Dedicated,
7867,,,
7868,,,
7869,Boss Hog,Chocolate,
7870,,,
7871,Boss Hog,Sick,
7872,Boss Hog,Saved,
7873,,,
7874,Boss Hog,Hustler,
7875,Boss Hog,Gerard,
7876,,,
32449,,,
32451,,,
32457,,,
32459,,,
40654,,,
40655,,,
40658,,,
40659,,,
32473,,,
16127,Bubbles,Trains,
122624,,,
89859,,,
122630,,,
16155,JJM,Nihilist,
16156,,,
16157,Confusion Is Next,Graffiti,
16158,Entertainment for the Braindead,Animals,
16161,Jay Slim,Star,
16162,,,
16163,Christopher Joel,11:11,
16164,,,
16165,,,
12990,,,
40781,,,
8017,,,
12991,,,
8023,,,
122712,,,
12993,,,
12994,,,
16232,,,
16235,,,
16237,,,
16238,Sid Peacock,Want,
81782,,,
98203,,,
40903,,,
16334,,,
16337,Twizzle,Falling,
16338,,,
16339,,,
16340,,,
16342,,,
16343,,,
16351,,,
16352,,,
16353,Paul Whiteman and His Orchestra,Rosie,
16354,,,
24551,,,
40937,,,
40940,,,
32752,,,
16374,,,
32759,,,
16376,,,
16377,,,
8188,,,
16381,,,
16383,,,
