track_id,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,valence,arousal,emotion
19593,-301.12732,124.777275,-101.019455,6.7950277,5.960202,-9.96526,-14.810291,-7.446686,-6.634536,-1.9282987,-6.3996687,-11.693678,8.0729065,-1.0724379,-7.3128715,6.872328,3.8050187,-8.778412,4.483505,5.07399,0.2369693668,0.9646502338,angry
52359,-81.59992,106.19944,-20.305119,47.825443,6.1081324,12.703306,6.639118,7.2750053,-7.54391,11.64124,2.2259285,6.072657,-2.27046,2.5464108,-2.98013,-0.42099762,-5.043443,2.6424704,-5.7100654,1.2125776,0.2951835736,0.8539846514,angry
52361,-76.166504,94.087715,-12.139878,37.512177,11.806062,7.931236,12.01968,5.02199,-4.1671224,17.2521,-0.6278138,4.6465526,-0.17437644,0.3005289,1.2946756,-2.3503501,-2.0167913,-0.14570753,-0.5594191,1.3226079,0.7692303157,0.7597379635,happy
19601,-270.05225,166.25172,-60.159386,-39.614613,-31.044687,-47.695095,-26.595991,-20.290863,-21.80528,-12.491962,-3.1355195,-9.430947,-14.171251,-5.1857753,-7.783737,-1.1814207,15.317839,2.756218,2.5505154,12.358932,0.0301939517,0.9987413989,angry
19602,-252.03922,129.339,-142.86613,-6.7170753,0.86282396,-30.060436,-29.57928,1.4435205,-28.15625,-10.676318,7.763636,-9.808936,12.653412,7.6905036,-0.5464454,9.6688595,2.3928673,-3.812663,-2.282418,1.2298814,0.148892017,0.8849497532,angry
19603,-268.70428,140.55644,-129.40208,-7.362683,-0.22385277,-33.090992,-29.923752,4.9079366,-22.486216,-3.4394364,16.912024,-7.3912144,8.617564,9.083262,2.6673658,5.824689,-4.146683,-4.9126897,-6.9050565,-4.7314544,0.1674396103,0.9189316444,angry
19604,-273.9783,160.26813,-69.406296,-44.307426,-9.69524,-31.92353,-29.452236,-14.550908,-13.577724,-6.578954,-6.9556293,-23.502308,-4.808053,3.7289166,-6.628666,12.153951,9.496275,-0.66991895,2.7458763,-3.0498953,0.1454968355,0.5713846245,angry
19605,-281.4631,179.13603,-69.82047,-39.29415,-11.059407,-44.627796,-40.421925,-18.71776,-15.636456,-11.777069,-12.573408,-23.49904,0.43556494,4.2177672,-12.689015,10.36991,8.788413,-6.4496264,1.7058427,4.936268,0.4927733216,0.7237513034,angry
19606,-293.24667,158.0334,-76.0206,-47.402946,-33.124043,-45.01443,-27.791952,-14.599981,-6.9572973,-12.576425,-16.638552,-12.184997,-11.481998,-4.435869,6.9858584,11.998441,14.313055,8.404414,2.830674,1.6301272,0.2711931147,0.7309872464,angry
19607,-290.29477,178.7131,-65.8574,-40.228657,-37.332233,-51.852432,-25.025366,-14.546743,-9.5771675,-16.845795,-21.636,-15.832795,-16.62398,-6.4085693,5.289723,7.202663,11.733597,6.777833,1.245368,3.961728,0.2942577191,0.6950089077,angry
19608,-326.02774,155.80057,-80.928535,-46.195114,-3.666048,-24.029444,-23.210949,-16.176836,-11.963214,-1.6042933,-8.650981,-18.509195,3.438253,-0.74376184,-16.647621,5.9833817,4.2267556,-7.687112,3.0346465,3.5708513,0.7249400121,0.7947117053,happy
19609,-242.99713,184.57253,-107.77098,-54.73694,-12.390507,-36.92175,-29.652431,-18.975859,-17.849083,-7.331828,-2.601895,-16.263712,-6.267975,-6.011927,-9.871852,11.415524,2.034917,-3.9700656,4.395075,-3.8932676,0.8302322293,0.7397109117,happy
52378,-133.75044,125.59889,0.872331,16.204185,14.451048,14.54711,1.7914097,4.023915,3.3086228,9.816049,5.778235,6.794132,-1.5595801,1.5867866,-4.5849223,2.0185943,-0.57986677,1.0861042,-3.980055,4.542587,0.4060530831,0.66243749,angry
52380,-207.52118,136.65334,-40.12569,6.08872,1.3812358,7.934666,-2.159511,1.5059923,2.4956837,6.443579,-3.0221746,-0.42691207,-1.3416634,2.4619749,2.8652837,8.848389,5.2609973,2.413113,-2.7930799,-1.8068259,0.6200882197,0.8771792706,happy
19621,-356.71997,150.80879,-79.032684,-14.960092,-9.42329,-16.27577,-18.932884,-15.675993,-7.9804235,-2.1067007,0.7230251,-20.81209,4.115591,3.0473382,-12.689533,17.673956,8.966292,2.0127823,4.5579348,-2.8523753,0.2564008089,0.9895409945,angry
19622,-287.67288,142.33617,-65.36982,-41.75513,-37.73806,-36.833702,-28.248873,-20.143583,-12.697707,-13.835533,-8.386572,2.0053537,-7.2252474,-10.767498,6.205623,13.680184,12.790667,7.1562834,4.428799,-10.497303,0.3833316624,0.5661865917,angry
19623,-280.88168,169.83015,-114.922554,-42.29133,-25.28024,-35.729595,-29.79928,-20.135927,-23.589523,-15.922654,-1.0480326,-10.969084,10.082161,2.779296,-10.422183,14.115257,4.0318565,-0.60369104,7.119562,-0.81224877,0.7772835906,0.5573015874,happy
52389,-178.99324,60.719826,-49.71145,42.986256,9.538044,5.8039665,-4.740835,2.475478,1.9032438,8.507204,-3.6046722,0.38727567,-2.335359,7.3619204,1.105961,3.3690095,-4.06956,-1.579545,-4.274043,-0.6252222,0.3147326741,0.5733975451,angry
19626,-314.91895,121.98497,-95.38373,-18.312382,9.992456,-11.035329,-10.580398,-6.7706313,-3.3442278,2.0116665,-3.5171447,-19.793133,5.803776,1.9420496,-14.54469,12.135697,0.55592465,-7.017267,-0.25410324,-5.3912706,0.039411849,0.9982366456,angry
19627,-323.65222,117.7237,-88.53356,-22.531084,6.3776817,-13.690167,-8.798083,-5.819199,-6.88794,2.0599113,-3.0362277,-19.792759,5.2453713,2.4284606,-12.708689,11.45471,1.4225624,-5.235825,0.01842346,-6.3567452,0.7511198829,0.5993733075,happy
19629,-293.116,178.78163,-88.76049,-46.20869,-21.818377,-37.05556,-26.647263,-21.00249,-19.47132,-8.7247,-7.756053,-19.63084,5.810407,6.3674736,-5.0398827,17.515726,3.37995,-5.6743326,1.1683708,-2.038146,0.7309802505,0.4207754707,relaxed
19630,-326.9858,157.3814,-86.70542,-22.77612,-4.606375,-24.073954,-15.366383,-16.472412,-14.171211,-3.2662802,-7.7259316,-20.706871,6.687308,6.051636,-7.528714,14.408931,2.973179,-3.4194422,1.556084,-1.8116179,0.7306970717,0.6961769068,happy
19632,-309.6823,152.83511,-65.5587,-42.167126,-41.120926,-54.479256,-32.233562,-10.714643,-11.990247,-25.34166,-3.9771419,4.502356,-23.707497,-17.404066,2.6941745,4.6558523,19.471516,15.38701,-2.574286,3.7622082,0.0392188275,0.3527000103,sad
52406,-38.722973,83.84261,15.4481945,25.676737,7.7920427,10.349168,-0.37934008,2.3931875,-8.0393305,-4.028525,-8.091269,0.020307325,-4.3109593,0.6919847,-4.2098274,0.68969077,-2.9519103,5.259301,-0.5091144,-0.67029613,0.9196061998,0.2506297042,relaxed
19673,-201.0569,140.0138,26.556885,27.569242,-3.9752252,13.574441,-4.6611576,1.4761018,-6.001815,1.8494389,-3.048508,-4.1715965,-6.484171,-3.075877,-5.2697563,-0.6478488,-4.9356804,0.2876578,-3.9071243,-0.8656188,0.5470108351,0.5837391798,happy
19674,-279.36923,134.06873,23.33875,26.952,6.5924625,4.024538,-5.596342,3.1084795,-6.376714,-0.12525246,-8.6143875,-0.3819256,-0.8441112,-3.8702476,-6.1177344,-1.395411,-1.4770775,-0.21687867,-7.1755066,-3.1045694,0.0743357709,0.9247998518,angry
134359,-25.244902,79.651184,-28.774551,29.438364,-12.746653,12.694575,-6.3277674,3.9619055,-10.784277,-3.0747063,-10.332568,1.301004,-6.6645565,-3.2322972,-9.589306,-1.0610316,-5.0417657,-1.5253417,-6.1982183,-0.052152347,0.3659704997,0.7945918869,angry
134360,-54.165764,87.000275,9.168113,34.2655,-3.6088092,10.1067705,-3.316895,1.7741039,-1.8900406,2.645039,-4.025228,1.7116326,-7.8436546,2.852012,-6.8099113,-0.5203396,-3.61597,3.1004512,-2.8632689,0.59761596,0.4377922331,0.8797157581,angry
134362,-78.54598,118.46883,9.77095,16.096584,1.8230792,12.930187,3.7418191,11.475526,-2.0443873,3.9236429,-0.2560329,3.4046361,-2.9509962,-2.8625338,-6.9504576,-2.4518592,-5.2991495,-1.9982182,-1.4572225,4.8309574,0.3836313119,0.8796368366,angry
52448,-105.79828,133.39037,-9.506961,21.270346,2.4538448,13.451054,3.7422948,7.9455934,-2.584209,7.323669,0.5847228,5.055929,0.86433846,2.3213906,-3.4536772,2.0618112,-1.8917729,0.8220058,-3.7549686,2.2662263,0.3082392274,0.6587899561,angry
19682,-190.88194,150.60606,11.108776,44.08612,1.4637231,21.713457,4.8548126,11.553191,0.3339889,5.6054792,2.4108014,0.87214977,-0.19436456,-0.14210756,1.4237502,-0.8780608,-0.415991,1.9759507,-0.69726855,4.4567,0.4515663858,0.7677567826,angry
19684,-87.2102,146.12656,-31.531984,36.149742,25.021385,6.056928,5.22555,18.094261,1.2635399,6.4452,-0.3937598,-1.0104878,-7.51624,-2.65172,-3.6008227,3.5618305,-4.371934,-0.63465893,-0.82514083,2.5899134,0.4703801001,0.7467168365,angry
19685,-16.477818,104.452736,-17.236612,23.225609,6.9856944,13.792321,-3.410716,12.680869,-1.2468904,4.0357866,-1.5655774,7.3594885,1.6753198,-2.3626974,-2.8857985,3.5719116,-3.4687724,2.0853677,3.7218099,8.278004,0.4382043005,0.4606622779,sad
19689,-168.34308,115.21933,47.844097,16.794415,12.397195,8.821265,5.4480743,6.48069,5.063325,2.8711016,0.30815,5.7027826,0.19806938,4.3400126,1.1672158,1.7854805,2.9548311,8.237447,3.4641201,4.293431,0.4918338125,0.4988128206,sad
19707,-156.22226,90.122604,35.45154,39.139267,19.264011,25.186522,16.801477,6.8234196,-8.984115,2.008254,-4.1838255,-1.4487774,-8.308331,-2.9794219,-7.078605,-7.7071176,-4.7045364,-0.7598004,-1.0643933,-6.1807494,0.0374010383,0.1234282033,sad
19708,-161.87704,81.981895,18.015192,45.651108,4.756581,4.7409887,-11.630616,-6.33874,-8.61052,-8.743793,-11.094978,-6.0994163,-8.250549,-9.767557,-17.201319,-4.8015757,-8.334371,-13.760227,-10.386845,1.375928,0.0622277084,0.7987940876,angry
52479,-7.0543003,106.20451,-30.507092,37.9118,5.253605,12.0098715,4.5737514,13.292279,-2.2596774,7.5296245,4.12783,8.44602,-2.334775,2.1494966,-1.3357584,6.6963987,-6.4872594,0.43579125,-0.047518387,2.0295572,0.0872435706,0.1731389959,sad
36096,-125.68746,74.478615,6.469478,-14.644446,4.4555674,-6.5798063,-10.513038,2.4036393,-2.75615,-2.1596925,-3.2065208,-6.604678,1.479919,6.238928,-1.5610788,0.22949143,9.11213,-5.8875327,-5.182418,-1.4928827,0.4402477003,0.7850895704,angry
52484,-33.85552,105.33845,-31.20803,34.44086,7.7538347,1.815881,-8.984159,12.160916,-11.393967,-2.9246216,-3.8183088,-3.1450722,-9.217788,-0.58659667,-10.790994,-3.3754728,-8.102314,-1.1012763,-9.12,2.7171504,0.4091757849,0.353948576,sad
19719,11.116173,70.48555,11.455713,28.628395,2.9845335,17.785465,-2.113202,-0.90585047,2.3162344,0.036885947,-4.0153556,-1.6088605,-3.3239257,-0.12652342,-5.352869,-2.6577826,-4.824612,-3.079657,-6.6671243,-1.606228,0.7283862819,0.9707891039,happy
19721,-60.3125,124.153275,-27.939249,20.302137,0.31686768,16.180498,6.088461,2.3510005,11.427239,2.7344797,1.658223,6.6532607,-1.4357495,1.7878503,0.5153631,1.1875803,-4.4603863,-0.32071266,-2.0113173,1.7007006,0.1675680703,0.9639033979,angry
19722,-22.72192,106.7711,-0.016196739,27.686728,7.843359,17.696638,1.5121553,6.2014265,6.587513,5.079332,-1.5118536,6.144458,0.9393256,3.2628655,1.4017658,3.3994844,-5.1841927,-1.7981313,-4.74423,0.54883146,0.5946955598,0.3972806225,relaxed
19724,-54.24554,79.4721,-1.3463775,16.76736,10.733251,12.845166,0.87321764,5.558559,9.546712,0.15485796,-1.2586827,3.4042847,-1.198994,0.32619825,-0.68134385,3.208695,-4.90435,-3.8511555,-2.5199976,1.2763656,0.4160516103,0.9966263458,angry
19729,-42.495056,62.83361,23.627949,40.26808,-1.2457906,22.6349,-0.71979207,10.331671,-2.821052,1.8153844,0.9751538,2.0399485,-3.8708806,2.6886783,-1.5215261,3.186138,-4.60432,6.0199423,3.0322893,4.8888307,0.1404753575,0.9260138956,angry
52500,-255.11446,126.73974,30.401075,33.066704,10.003581,7.948835,-2.90872,-4.432148,-9.258938,-6.0717564,-9.856588,-8.513659,-14.80998,-8.564252,-11.331633,-13.72681,-17.168362,-8.311589,-9.357914,-7.2426972,0.031213464,0.7668244644,angry
52502,-269.74408,114.107544,36.03898,33.61509,10.588373,2.291876,-7.0532713,-2.706806,-10.223263,-6.7401323,-10.539739,-11.462395,-12.279038,-8.094931,-10.162451,-12.400632,-17.760971,-5.419576,-6.0160327,-0.83894527,0.0300667848,0.9533593777,angry
19735,24.724665,110.12898,-30.92714,46.79423,3.1096582,12.3452,1.2433294,15.460649,0.39154398,4.6867633,3.8161657,11.53804,-3.9196627,-1.3198888,-6.2489605,3.1946235,-3.3054771,0.7806672,1.8920667,0.9921923,0.6591870908,0.9832394314,happy
19737,38.419296,91.90478,-18.096241,36.99669,8.168394,6.2555795,2.2051518,13.996811,1.4210852,3.9402122,0.8777555,11.181542,-1.5250692,1.1718528,-7.612613,0.9321892,-4.9890065,-0.013503366,3.1887095,2.6328466,0.3224177332,0.9988786729,angry
19738,-13.924612,121.36205,-31.17673,59.61119,9.866012,2.7533922,5.6259265,7.547161,2.6331336,-4.886311,-0.9307352,9.685295,-1.7486461,1.8430604,-10.699506,2.7223284,-8.211282,-2.8007798,3.6890879,-1.3404285,0.0350469648,0.9890258579,angry
118041,-111.741684,88.312935,-7.405853,-17.56649,-12.964119,4.01852,-42.666702,9.778388,-22.594038,-13.1025505,-9.05167,0.13947888,-12.78249,8.443074,-9.956446,-5.100523,-0.44768348,-4.19523,-1.8167604,6.2235594,0.1388881475,0.7255722793,angry
19741,39.874977,102.18699,-18.23975,36.580563,7.4617476,11.150142,0.81947476,12.530819,-1.5642008,4.170416,2.1453989,13.362487,-0.7931479,1.5007542,-7.2198195,2.1453953,-5.8690233,1.4180981,1.9792738,3.225017,0.0382288906,0.9433924994,angry
19742,-7.3937616,124.23655,-47.500584,59.634407,-0.43851876,6.2322793,2.5431538,9.067422,-0.60972476,-8.676237,-1.0908055,8.067567,-2.6219673,1.1442096,-12.341581,0.9858453,-8.780455,-1.1370802,2.786603,0.8985174,0.0261301818,2.03104e-05,sad
134448,-118.60998,87.66115,24.08186,29.874922,22.662989,4.692242,12.160447,6.6645784,8.047683,8.028961,6.900849,5.5586805,3.427214,3.934015,3.6515665,4.76442,-1.2148222,1.366492,1.2773627,1.2028421,0.4193591844,0.9939634776,angry
19817,-51.804623,129.53745,-41.185307,44.36516,-1.6255393,6.116883,1.3349861,11.457315,0.999072,14.149194,5.628938,7.633579,1.5431198,6.0121922,0.19615099,3.2969697,-0.759213,5.4305587,0.46160024,6.8793116,0.0837889868,0.151303427,sad
19818,-114.78229,105.2202,-12.251579,39.180054,-2.999478,4.5117626,-3.8798635,9.207103,1.757869,3.1306396,0.47683734,1.429179,-9.093201,3.392246,-0.71161675,6.31201,0.5142587,3.872614,-3.9341118,-5.5813065,0.1316392908,0.3955695017,sad
3446,-226.97827,156.7443,-19.198729,28.354063,15.047711,-9.590773,0.92587984,-5.6492333,-6.7574816,-8.283028,-14.965075,3.2910488,-0.9287182,-9.254916,-4.0524354,3.375034,-5.999488,-2.7260256,-7.819486,-9.77098,0.1835732573,0.4873136503,sad
3449,-302.86554,135.52547,14.370351,33.28997,12.25492,1.500529,-1.0588162,-12.315689,-10.554796,-4.0578284,-14.357874,-0.87392867,-5.581079,-8.106839,-3.3847034,0.7364345,-6.430589,-2.9917517,-5.825735,-2.119779,0.0772589684,0.6972638616,angry
3450,-306.49182,136.96323,24.44218,17.061611,8.971758,-6.5200005,-11.728148,-17.843355,-13.665111,-7.994902,-11.907928,-2.9486306,-5.5500727,-10.153189,-5.3713903,-1.5179119,-5.032174,-0.72671187,-2.854798,-4.4811087,0.3656696237,0.2150916825,sad
3452,-170.11179,86.492035,31.511637,41.644802,10.3712015,6.231146,2.255044,12.562861,1.9651233,6.187884,-0.64653623,4.07741,-2.4142292,-0.4831526,-7.2523184,-2.1093106,-3.4833992,4.819096,0.3413187,2.7683184,0.359199475,0.0776264449,sad
3453,-241.50615,77.002174,47.51781,44.08757,13.19967,13.94451,2.6983333,10.145083,4.524773,10.58155,-1.6242312,3.2445793,-0.77581877,2.2487068,-5.6708803,-3.1049545,-2.4016702,0.18719977,-4.978339,0.919437,0.1519943077,0.1122744714,sad
3454,-209.90836,87.71925,17.631876,57.73446,11.231385,10.871051,-2.2915459,11.446299,-1.6450006,11.366685,-9.899531,1.8993044,-0.3681651,1.0668298,-6.397074,-9.85897,-8.000769,-0.7289613,-5.8208275,-6.236498,0.0477060705,0.112528347,sad
3455,-151.59827,89.51738,10.252613,16.338688,18.243532,4.0299096,-7.5081363,17.54851,1.4859091,1.1101702,0.42788234,9.12251,2.0283391,4.465895,-4.6497,-5.473734,-9.6658745,-2.2959714,-2.8178196,2.3762412,0.5135679149,0.1767993915,relaxed
3458,-111.005005,76.209785,8.992893,38.35033,13.640362,-0.82126355,-4.2783546,13.272685,-1.8477986,2.419204,-5.301605,4.8757024,0.03737386,-0.98752314,-6.080307,-3.3497334,-5.0091176,1.254053,-7.887483,-4.7327037,0.0621377353,0.5073269874,angry
3459,-100.11928,123.574745,-16.835556,28.040043,-0.041248772,5.665529,-3.8859549,-1.4184712,-8.719384,9.213243,0.82989675,1.4904231,-4.021806,4.142181,-5.902542,1.1856234,-10.086133,-2.5172045,-7.5223923,0.38933277,0.0395497261,0.3484271899,sad
3460,-316.06134,138.19469,17.89274,28.304735,21.406742,13.792112,2.1539485,2.115669,-1.395952,3.2842236,-1.8897545,-0.41614243,-0.89037216,4.9458413,4.4677286,6.2227926,0.9726118,2.2793744,2.6884027,2.8110425,0.0394810012,0.3004886669,sad
3462,-98.293236,119.8375,-13.01069,31.425322,-1.200495,-2.1634452,-4.8674235,-0.86238456,-7.398932,7.2285767,-0.9098569,2.939055,-7.721042,2.2935636,-9.310548,1.7308787,-9.293338,0.057514407,-5.608455,-0.7355949,0.1342655911,0.118929171,sad
3463,-64.298325,123.681786,-10.808794,36.38894,-10.855753,9.427626,-1.4127017,-8.913387,-5.8563786,3.9797206,-4.923811,1.0500226,-7.0939326,0.46531886,-6.4377623,7.111251,-0.7044003,2.1488307,-1.2205029,1.4137286,0.4078170306,0.4533631913,sad
3464,-187.48692,137.40529,-1.2602342,32.317715,3.9181218,-0.13413419,-2.2530568,-4.8713937,-11.709162,5.865233,-2.7133887,-3.7440782,-2.212794,-3.2918034,-6.4539638,-1.0444285,-7.6481485,-1.8285227,-1.6718818,-1.5278972,0.0916804945,0.148527685,sad
19890,-141.35204,89.80259,13.232043,56.20491,9.3241205,12.243575,0.31671488,-5.301576,-2.644209,2.6043324,-10.580672,1.078742,-4.590219,-1.368523,-2.1285927,3.1841059,-9.38539,-3.7061567,-10.520114,-6.076983,0.1236820699,0.9947512924,angry
19891,-33.226048,82.36999,-11.20344,38.762184,-7.1989946,8.910063,-3.6861775,10.377204,-6.559784,-6.898813,-12.43654,-1.4309833,-11.819451,-9.1741,-11.833446,-2.7835226,-8.969216,-0.485508,-5.5476656,-7.305487,0.9215036106,0.8238167444,happy
118196,-192.05107,154.26413,-18.72678,26.329132,15.457963,-3.6161876,6.8566065,1.9192498,-14.730041,2.4889982,-6.664955,-5.091006,-13.927007,-3.6203752,-4.163412,-5.2174,-10.701718,-0.33357668,-9.757546,-3.1499338,0.5126935054,0.8855580946,happy
3514,-123.12705,90.68541,1.8547767,43.95882,8.995167,12.375068,-7.931251,-2.4309099,-0.47170186,-1.1969771,-4.6152115,2.5677464,-4.010248,-0.5346449,-2.5749755,2.8954701,4.0602674,0.977616,-2.3750026,-2.4764943,0.1735955166,0.9932937049,angry
3515,-112.947716,114.81564,-35.766907,46.125484,4.878854,7.4913144,-9.847523,9.872144,-0.8008569,5.9033155,4.0376663,5.8331485,-0.15875344,6.6939697,1.0233511,-2.0318842,-5.731487,1.2120715,-3.4362862,-2.423317,0.0275726446,0.8861469951,angry
3516,-164.01628,107.66403,-32.457596,44.46613,6.1447744,7.2647595,-6.2131944,9.118405,5.2980466,4.612051,3.6852539,8.696459,-3.916742,6.3143883,0.46167508,-5.193578,-6.554642,-3.2484758,-0.83064115,-1.3420581,0.0356156213,0.954526363,angry
3517,-163.28258,107.55154,-2.4565856,47.379627,1.7087839,3.4437308,-8.996096,4.0044074,-4.0300937,-2.5347645,-5.4469485,0.008745851,-10.4147415,-1.6861849,-4.5918665,0.11583685,-0.8217404,-2.3853266,-7.5956063,-4.3857813,0.0233206525,0.9879667868,angry
3518,-272.32825,102.77428,-0.56565887,34.131977,9.935691,2.349757,-11.008139,3.8620195,1.8302461,9.830076,1.238361,6.2577724,-1.6830151,6.1205864,-0.9499404,-2.7940729,-5.1307564,3.0557,-3.02924,-6.597415,0.6894356133,0.7967313525,happy
3519,-112.518776,109.601364,-38.79347,46.15127,3.028475,7.2969956,-7.8254104,9.509143,2.4581108,5.357457,-1.4728268,0.8906997,-4.159336,4.9435906,-0.74347705,-3.229181,-4.1353817,4.274462,-2.8165493,-5.1638966,0.7381386169,0.8450475116,happy
3520,-105.574165,99.93209,-26.619366,44.04894,3.5604587,0.12860191,-7.414736,5.996197,2.1486099,0.7720663,1.7131532,8.8498335,-3.9178507,1.833547,0.10431892,-0.9536663,-2.3797777,-0.41644254,-1.0609156,0.1410437,0.7340299396,0.8537270735,happy
3521,-107.95028,115.65279,-22.512321,39.381966,2.3342612,-2.000337,-10.030326,9.145444,6.237279,3.5918324,-1.6195909,4.5473723,0.22530133,3.8526802,1.9359417,-1.8040646,-2.3703792,3.110029,0.16532123,-4.500668,0.7501052901,0.9105935778,happy
3522,-62.449806,81.74098,-32.464474,37.91732,1.9009067,10.439893,-9.76037,7.7010527,-2.1601503,0.80481863,0.6081433,2.23968,-8.383065,-1.2941316,-1.7462327,-1.1261761,-3.6379256,-1.0274132,-1.4751949,0.7187956,0.5279519437,0.8450897941,happy
134586,-265.33667,195.54245,-19.010427,10.3076,-0.3364358,-24.851273,-14.242758,-19.360435,-15.364413,-19.922766,-31.79434,-28.451008,-14.3748665,0.83261335,2.8816707,1.0792773,3.9806886,-0.81070477,-8.405313,-1.1241024,0.8665627367,0.9388003689,happy
118203,-140.80884,150.9236,-12.987888,8.413146,-10.712421,-0.7868386,-5.394113,-7.691587,-5.544773,-5.84089,-13.294811,-12.803913,-16.475204,-12.357038,-12.617529,-8.443318,-8.98414,-5.7561703,-8.820439,-5.371199,0.8050228845,0.9210877186,happy
85438,-310.6296,137.79619,23.346115,53.571636,10.142815,-8.114614,-7.36049,12.764876,6.022594,-8.18563,-8.528525,3.2806687,-11.314376,-4.9206886,-3.6500573,-4.7501526,-10.346758,-12.1526375,-7.0279484,-5.286909,0.8375831912,0.8087048009,happy
134597,-78.67295,165.36058,-14.2776985,28.348015,-0.12513503,11.207483,-9.673271,1.302779,-2.0377524,3.1479044,-9.6747,5.5870423,-4.2864165,-4.056551,-6.434052,0.8185702,-9.753722,3.0217154,-0.43632746,-1.1083728,0.925273004,0.952500805,happy
134598,-79.9525,168.2791,-39.848114,28.376713,-12.778285,7.248664,-13.787783,1.986571,-8.302342,8.827451,-9.72455,-1.7356647,0.55947167,-10.18583,-0.7551739,-3.232367,-6.7086554,3.432378,4.422208,-1.9818017,0.265962761,0.8888560275,angry
150985,-22.870466,85.84637,8.854018,24.693115,13.413421,23.579784,5.739136,10.117269,5.9278717,7.492502,-1.4319404,5.3351817,-0.0033749833,12.144254,6.8349495,9.251026,1.7595651,-2.248846,-10.427547,3.8630018,0.9643167747,0.3687051689,relaxed
3535,-247.66025,126.3387,-9.966423,25.735912,3.310937,4.1230917,-7.5386844,3.0143416,-9.971438,-10.790194,-13.780863,-8.265079,-20.758034,-15.798439,-10.838606,-9.597343,-4.333793,-3.061521,-12.531493,-0.97364604,0.7225276159,0.4667128376,relaxed
3536,-265.7008,119.75259,-5.0148563,33.741302,6.5215063,16.045914,-0.45659298,0.18893127,-13.1746235,-1.9194155,-8.27584,-2.2044168,-11.654797,-3.4821665,-7.5558314,-2.103418,3.5076385,3.6363091,-9.13141,1.7767345,0.4966603083,0.3738807806,sad
3537,-293.92303,97.53522,1.9366112,18.249,0.38659886,2.2070491,-9.340901,-5.625025,-12.254298,-6.5591097,-11.866855,-6.8381963,-20.577726,-12.575485,-8.201225,-0.6832976,-1.0065337,-1.3202637,-10.922974,-2.794295,0.5851211681,0.5566422974,happy
3538,-307.25,105.360115,-6.7947416,24.5105,-0.9659983,0.0171861,-11.64049,-1.5786352,-13.180036,-12.735826,-17.969822,-10.352916,-21.883795,-14.500944,-12.017889,-8.523198,-2.1087468,-0.59041804,-8.594869,0.4286607,0.5486698975,0.5045186587,happy
36301,-156.6909,93.4791,10.038926,19.19925,-2.0933833,14.410503,0.67725205,9.424286,-0.5413037,5.270595,-3.1533773,3.428295,-2.6549551,0.41176695,1.4085711,-0.1104202,-1.9122465,5.1698103,-1.1016245,4.3961554,0.0288540313,0.0013082887,sad
118222,-157.55069,145.98688,-23.490686,14.342894,17.003214,-12.851874,-1.3941813,4.270763,-13.849656,0.83756065,-6.58029,-1.1898704,-6.9624543,-1.6178706,-3.3987129,-2.3565319,-8.898107,2.009258,-8.056761,-4.721014,0.0256466691,0.0437338649,sad
36306,-161.79214,85.81805,69.06667,30.728456,37.3845,2.7240932,13.666717,-1.454256,7.1475205,-2.2239916,5.4249997,-1.8330199,-1.4003032,-2.4469626,-0.62305087,-1.6089982,-2.8425097,-2.2919037,-1.088937,-0.1775404,0.9411202029,0.6138142179,happy
3581,-31.865856,106.092804,-26.569637,31.707104,-6.8702602,2.847317,-2.8416328,6.7314262,-3.0659845,-5.1754527,-3.3187575,-0.27185932,-8.2586155,-4.3653183,-8.977409,-4.713711,-4.116826,-1.5705627,-0.65295315,-0.49488264,0.4325741672,0.7910861474,angry
3582,-24.144072,100.679214,-31.98196,31.61713,-4.9261255,2.3859563,-1.8025343,6.1104803,-0.39657122,-4.7773814,-1.948586,0.68826526,-8.433542,-2.3247652,-11.191847,-6.1583686,-3.8859248,-3.4967873,-1.244927,-1.9638752,0.4721716721,0.9719383108,angry
3609,-196.3856,70.36132,-4.136276,18.257763,1.6279051,4.008207,-8.711208,-4.779353,-9.768042,-5.136981,-10.581627,1.8554527,-6.4730806,-3.4135225,-5.6869597,-2.6540065,-4.9251485,-8.532627,-8.617447,-2.8228374,0.1693834817,0.9895364245,angry
3612,-66.19566,106.89516,-20.244345,34.554188,6.3198504,3.7218444,-6.3695545,8.654106,-5.6958866,6.4824686,3.5463052,-0.11812703,-2.2804942,-2.4186187,-7.1947627,-2.9448864,-7.0227957,0.97766775,-7.684911,-2.3582664,0.3150927082,0.880767879,angry
3613,-67.45003,106.188675,-14.906296,38.650223,5.661084,7.743505,-4.5179944,6.3368626,-6.8916907,5.5211234,1.9698642,-1.0335766,-1.2905363,-1.0570396,-4.3809495,-0.83872944,-10.638911,-2.215016,-10.180062,-3.9831038,0.3331047992,0.8818798513,angry
3614,-106.867714,128.65845,-21.724121,39.90792,14.58219,0.3362751,1.0244842,7.706958,-4.380987,7.0423813,1.7707514,-0.33747685,-1.5115099,-5.7025714,-5.652041,-4.872103,-7.5032477,2.4057314,-8.0940075,-4.507857,0.4567097049,0.8696742088,angry
